    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
   200        4.52464        92.2631        14.9696    3.17113e+06        29.0983    4.33732e+12
   201        4.52536         92.329        14.9696    3.17113e+06        29.0883    4.29407e+12
   202        4.52607        92.3948        14.9696    3.17113e+06        29.0782    4.25121e+12
   203        4.52678        92.4607        14.9696    3.17113e+06        29.0682    4.20874e+12
   204         4.5275        92.5267        14.9696    3.17113e+06        29.0581    4.16665e+12
   205        4.52821        92.5927        14.9696    3.17113e+06        29.0481    4.12495e+12
   206        4.52892        92.6587        14.9696    3.17113e+06         29.038    4.08363e+12
   207        4.52964        92.7248        14.9696    3.17113e+06        29.0279    4.04268e+12
   208        4.53035         92.791        14.9696    3.17113e+06        29.0178    4.00211e+12
   209        4.53106        92.8572        14.9696    3.17113e+06        29.0077    3.96191e+12
   210        4.53178        92.9234        14.9696    3.17113e+06        28.9976    3.92208e+12
   211        4.53249        92.9897        14.9696    3.17113e+06        28.9875    3.88262e+12
   212         4.5332         93.056        14.9696    3.17113e+06        28.9774    3.84352e+12
   213        4.53391        93.1224        14.9696    3.17113e+06        28.9673    3.80477e+12
   214        4.53463        93.1888        14.9696    3.17113e+06        28.9571    3.76639e+12
   215        4.53534        93.2553        14.9696    3.17113e+06         28.947    3.72836e+12
   216        4.53605        93.3218        14.9696    3.17113e+06        28.9368    3.69068e+12
   217        4.53677        93.3884        14.9696    3.17113e+06        28.9267    3.65335e+12
   218        4.53748         93.455        14.9696    3.17113e+06        28.9165    3.61636e+12
   219        4.53819        93.5217        14.9696    3.17113e+06        28.9063    3.57972e+12
   220        4.53891        93.5884        14.9696    3.17113e+06        28.8961    3.54342e+12
   221        4.53962        93.6552        14.9696    3.17113e+06        28.8859    3.50746e+12
   222        4.54033         93.722        14.9696    3.17113e+06        28.8757    3.47183e+12
   223        4.54105        93.7888        14.9696    3.17113e+06        28.8655    3.43654e+12
   224        4.54176        93.8557        14.9696    3.17113e+06        28.8553    3.40157e+12
   225        4.54247        93.9227        14.9696    3.17113e+06         28.845    3.36693e+12
   226        4.54319        93.9897        14.9696    3.17113e+06        28.8348    3.33262e+12
   227         4.5439        94.0567        14.9696    3.17113e+06        28.8245    3.29863e+12
   228        4.54461        94.1238        14.9696    3.17113e+06        28.8143    3.26495e+12
   229        4.54532         94.191        14.9696    3.17113e+06         28.804     3.2316e+12
   230        4.54604        94.2582        14.9696    3.17113e+06        28.7937    3.19856e+12
   231        4.54675        94.3254        14.9696    3.17113e+06        28.7834    3.16583e+12
   232        4.54746        94.3927        14.9696    3.17113e+06        28.7731    3.13341e+12
   233        4.54818          94.46        14.9696    3.17113e+06        28.7628    3.10129e+12
   234        4.54889        94.5274        14.9696    3.17113e+06        28.7525    3.06948e+12
   235         4.5496        94.5948        14.9696    3.17113e+06        28.7422    3.03797e+12
   236        4.55032        94.6623        14.9696    3.17113e+06        28.7319    3.00676e+12
